manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Dodge,Stratus,automatic,red,306709,1997,gasoline,False,gasoline,2.4,sedan,False,owned,front,1850.0,True,Минская обл.,4,12,False,True,False,False,False,False,False,False,True,True,56
Dodge,Stratus,automatic,violet,386243,2003,gasoline,False,gasoline,2.4,sedan,False,owned,front,3800.0,False,Могилевская обл.,10,11,False,True,False,False,True,True,True,True,False,True,24
Dodge,Caravan,automatic,blue,453216,2002,gasoline,False,gasoline,3.3,minivan,False,owned,front,2500.0,False,Минская обл.,34,30,False,False,False,False,False,False,False,False,True,False,70
Dodge,Intrepid,automatic,silver,200000,2002,gasoline,False,gasoline,2.7,sedan,False,owned,front,3500.0,False,Минская обл.,14,33,False,True,False,False,False,False,False,False,False,False,88
Dodge,Caravan,automatic,blue,410383,2000,gas,True,gasoline,2.4,minivan,False,owned,front,3500.0,True,Гродненская обл.,10,23,False,True,False,False,True,False,False,False,False,True,56
Dodge,Caravan,automatic,green,160000,2000,gas,True,gasoline,2.4,minivan,False,owned,front,3100.0,True,Могилевская обл.,13,17,True,False,False,False,False,False,False,False,False,False,64
Dodge,Caravan,automatic,green,273588,1998,gasoline,False,gasoline,3.3,minivan,False,owned,front,2999.0,True,Минская обл.,22,4,False,True,True,False,False,False,False,False,False,True,33
Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,False,gasoline,3.3,minivan,False,owned,front,2999.0,True,Минская обл.,22,4,False,True,True,False,False,False,False,False,False,True,33
Dodge,Caravan,automatic,blue,315000,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,2200.0,False,Гомельская обл.,8,1,False,True,False,False,False,False,False,False,False,True,2
Dodge,Caliber,automatic,blue,285945,2007,gasoline,False,gasoline,2.0,hatchback,False,owned,front,5200.0,False,Минская обл.,7,25,False,True,False,False,False,False,False,False,False,True,84
Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,False,gasoline,3.3,minivan,False,owned,front,5000.0,True,Минская обл.,7,9,False,True,False,False,False,False,False,False,False,True,19
Dodge,Neon,automatic,silver,220480,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1099.0,False,Минская обл.,4,10,False,True,False,False,False,False,False,False,False,False,19
Dodge,Dakota,automatic,white,200000,2000,gas,True,gasoline,3.9,pickup,False,owned,rear,5500.0,True,Гродненская обл.,18,64,False,True,False,False,False,False,False,False,False,True,175
Dodge,Stealth,mechanical,red,210000,1991,gasoline,False,gasoline,3.0,coupe,False,owned,front,4100.0,True,Гомельская обл.,4,5,False,True,True,False,True,False,False,False,False,True,21
Dodge,Intrepid,automatic,black,240000,2000,gasoline,False,gasoline,3.2,sedan,False,owned,front,1599.0,True,Минская обл.,1,2,False,True,False,False,False,False,False,False,False,False,3
Dodge,Caliber,automatic,silver,122310,2008,gasoline,False,gasoline,2.0,hatchback,False,owned,front,8000.0,False,Минская обл.,10,21,False,True,False,True,False,False,False,False,True,False,46
Dodge,Stratus,automatic,other,205996,2003,gasoline,False,gasoline,2.7,sedan,False,owned,front,3650.0,True,Минская обл.,8,50,False,True,False,False,False,False,False,False,False,True,91
Dodge,Intrepid,automatic,red,123123,2002,gasoline,False,gasoline,2.7,sedan,False,emergency,front,1100.0,True,Могилевская обл.,12,27,True,False,False,False,False,False,False,False,False,False,84
Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,False,gasoline,3.8,minivan,False,owned,front,7500.0,False,Минская обл.,16,20,False,True,False,False,False,False,False,False,True,True,91
Dodge,Caravan,automatic,green,386243,1999,gas,True,gasoline,2.4,minivan,False,owned,front,2500.0,True,Минская обл.,9,13,False,True,False,True,False,False,False,False,False,True,27
Dodge,Caravan,automatic,blue,238000,2002,gasoline,False,gasoline,2.4,minivan,False,owned,front,5000.0,True,Минская обл.,24,28,False,True,True,False,False,False,False,False,False,True,61
Dodge,Stratus,automatic,other,250,2001,gasoline,False,gasoline,2.4,sedan,False,owned,front,2700.0,False,Витебская обл.,12,2,False,True,False,False,False,False,False,False,False,False,4
Dodge,Ram,automatic,white,379805,2001,diesel,False,diesel,5.9,pickup,False,owned,rear,8750.0,False,Гродненская обл.,5,1,True,False,False,False,False,False,False,False,False,False,3
Dodge,Caravan,automatic,black,393394,2001,gas,True,gasoline,2.4,minivan,False,owned,front,4000.0,True,Брестская обл.,8,10,False,True,True,False,False,False,False,False,False,True,78
Dodge,Stratus,automatic,white,370149,2002,gasoline,False,gasoline,2.4,sedan,False,owned,front,2200.0,True,Минская обл.,12,5,False,True,True,False,False,False,False,False,False,False,162
Dodge,Neon,automatic,silver,98000,2004,gasoline,False,gasoline,2.0,sedan,False,owned,front,3399.0,False,Минская обл.,15,4,False,True,False,False,False,False,False,False,False,True,12
Dodge,Journey,automatic,black,219000,2010,gasoline,False,gasoline,2.7,minivan,False,owned,front,10750.0,False,Минская обл.,17,7,False,True,False,True,True,True,True,True,True,True,87
Dodge,Stratus,automatic,red,175418,2003,gasoline,False,gasoline,2.4,coupe,False,owned,front,4700.0,True,Минская обл.,10,19,False,True,False,False,False,False,False,False,False,True,53
Dodge,Stratus,automatic,other,174000,2004,gasoline,False,gasoline,2.4,coupe,False,owned,front,2800.0,True,Минская обл.,10,25,False,True,True,False,True,False,False,False,True,True,44
Dodge,Grand Caravan,automatic,other,300000,2003,gasoline,False,gasoline,3.3,minivan,False,owned,front,4000.0,False,Минская обл.,11,14,False,True,False,False,False,False,False,False,False,False,37
Dodge,Durango,automatic,other,185079,2007,gasoline,False,gasoline,5.7,suv,False,owned,all,15000.0,False,Минская обл.,15,38,False,True,False,True,True,True,False,True,True,True,69
Dodge,Caravan,automatic,blue,280000,2005,gas,True,gasoline,2.4,minivan,False,owned,front,4750.0,True,Минская обл.,4,2,False,True,False,False,False,False,False,False,False,False,6
Dodge,Stratus,automatic,grey,238183,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,3150.0,False,Минская обл.,7,2,False,True,False,False,True,False,False,False,False,True,10
Dodge,Nitro,automatic,black,246230,2007,gas,True,gasoline,3.7,suv,False,owned,rear,9900.0,True,Гродненская обл.,9,20,False,True,False,False,True,False,False,True,True,True,33
Dodge,Caravan,automatic,green,402336,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,2050.0,True,Гродненская обл.,9,33,True,False,False,False,False,False,False,False,False,False,87
Dodge,Neon,automatic,orange,200000,2000,gasoline,False,gasoline,2.0,sedan,False,owned,front,1300.0,False,Минская обл.,6,2,False,True,False,False,False,False,False,False,False,False,9
Dodge,Caravan,automatic,silver,300000,2001,gas,True,gasoline,3.3,minivan,False,owned,front,5000.0,False,Минская обл.,12,4,False,True,False,False,False,False,False,False,False,False,9
Dodge,Stratus,automatic,other,226956,2001,gasoline,False,gasoline,2.4,sedan,False,owned,front,2200.0,True,Минская обл.,10,8,False,True,False,False,False,False,False,False,False,False,13
Dodge,Caravan,mechanical,red,321869,1998,gas,True,gasoline,2.4,minivan,False,owned,front,2000.0,True,Гомельская обл.,4,7,False,True,False,False,False,False,False,False,False,True,55
Dodge,Caliber,automatic,silver,121880,2007,gasoline,False,gasoline,2.0,hatchback,False,owned,front,7000.0,True,Минская обл.,6,36,False,True,False,False,False,False,False,True,True,True,117
Dodge,Stratus,automatic,other,296531,2002,gasoline,False,gasoline,2.7,sedan,False,owned,front,3000.0,True,Могилевская обл.,11,4,False,True,True,False,False,False,False,False,False,True,40
Dodge,Stratus,automatic,black,200000,2005,gasoline,False,gasoline,2.4,sedan,False,owned,front,3100.0,False,Могилевская обл.,5,1,True,False,False,False,False,False,False,False,False,False,4
Dodge,Caravan,automatic,grey,339572,1998,gasoline,False,gasoline,2.4,minivan,False,owned,front,1700.0,False,Брестская обл.,15,60,True,False,False,False,False,False,False,False,False,False,151
Dodge,Stratus,automatic,grey,331150,2004,gas,True,gasoline,2.4,sedan,False,owned,front,2899.0,True,Минская обл.,18,1,False,True,False,True,False,False,False,False,False,True,5
Dodge,Caliber,mechanical,white,65983,2011,gasoline,False,gasoline,2.0,hatchback,False,owned,front,9000.0,True,Витебская обл.,6,713,False,True,False,False,False,False,False,False,False,True,1151
Dodge,Caravan,automatic,green,273588,1999,gasoline,False,gasoline,2.4,minivan,False,owned,front,3000.0,True,Гомельская обл.,5,16,False,True,False,False,False,False,False,False,False,True,133
Dodge,Caravan,automatic,green,210000,2001,gas,True,gasoline,2.4,minivan,False,owned,front,2700.0,True,Брестская обл.,8,25,True,False,False,False,False,False,False,False,False,False,61
Dodge,Grand Caravan,automatic,silver,320000,2000,gasoline,False,gasoline,3.0,minivan,False,owned,front,1900.0,True,Минская обл.,15,33,False,True,False,False,False,False,False,False,False,True,220
Dodge,Caliber,automatic,black,164000,2007,gasoline,False,gasoline,2.0,universal,False,owned,front,5900.0,True,Минская обл.,7,34,False,True,False,False,True,True,False,False,False,True,105
Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,False,gasoline,3.6,minivan,False,owned,front,22900.0,False,Минская обл.,17,3,False,False,False,False,False,False,False,True,True,True,10
Dodge,Durango,automatic,black,246230,2007,gas,True,gasoline,4.7,suv,False,owned,all,7000.0,False,Минская обл.,10,31,False,True,False,False,True,True,False,False,False,True,272
Dodge,Stratus,automatic,silver,162000,2002,gasoline,False,gasoline,2.4,coupe,False,owned,front,3100.0,True,Минская обл.,3,2,False,True,False,False,False,False,False,False,False,True,52
Dodge,Stratus,automatic,blue,11,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,2475.58,False,Гомельская обл.,9,1,True,False,False,False,False,False,False,False,False,False,5
Dodge,Caravan,automatic,black,1000000,1996,gas,True,gasoline,3.0,minivan,False,owned,front,1500.0,True,Гродненская обл.,11,72,True,False,False,False,False,False,False,False,False,False,167
Dodge,Neon,automatic,grey,250000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,820.0,True,Витебская обл.,4,12,False,False,True,False,False,False,False,False,False,False,15
Dodge,Caravan,automatic,red,220000,1999,gasoline,False,gasoline,2.4,minivan,False,owned,front,2500.0,False,Могилевская обл.,9,1,False,True,False,False,False,False,False,False,False,True,6
Dodge,Stratus,mechanical,other,185000,2003,gasoline,False,gasoline,2.4,sedan,False,owned,front,3000.0,True,Минская обл.,9,19,False,True,False,True,False,False,False,False,True,False,40
Dodge,Durango,automatic,black,100000,2000,gas,True,gasoline,4.7,suv,False,owned,all,6300.0,True,Гродненская обл.,8,3,False,False,False,False,True,False,False,False,False,True,12
Dodge,Grand Caravan,automatic,other,267432,2004,gasoline,False,gasoline,3.8,minivan,False,owned,front,6850.0,False,Минская обл.,6,8,False,True,False,False,False,False,False,False,False,False,76
Dodge,Grand Caravan,automatic,silver,195000,2001,gas,True,gasoline,3.3,minivan,False,owned,front,3150.0,False,Могилевская обл.,10,3,False,True,True,False,False,False,False,False,False,False,42
Dodge,Ram,automatic,white,116000,2010,gasoline,False,gasoline,5.7,pickup,False,owned,all,16400.0,False,Брестская обл.,8,80,False,True,False,False,True,False,False,True,True,True,292
Dodge,Grand Caravan,automatic,green,400000,2002,gas,True,gasoline,3.3,minivan,False,owned,front,5000.0,True,Минская обл.,6,4,False,True,True,True,False,False,False,False,False,True,14
Dodge,Dart,automatic,blue,105000,2013,gasoline,False,gasoline,1.4,sedan,False,owned,front,11000.0,True,Минская обл.,4,12,False,True,True,False,False,False,False,True,True,True,148
Dodge,Caravan,automatic,other,402345,1999,gasoline,False,gasoline,2.4,minivan,False,owned,front,1700.0,False,Гродненская обл.,1,7,False,True,False,False,False,False,False,False,False,False,33
Dodge,Journey,automatic,grey,80000,2013,gasoline,False,gasoline,3.6,suv,False,owned,all,16750.0,True,Витебская обл.,25,135,False,True,True,True,True,True,True,True,True,True,509
Dodge,Grand Caravan,automatic,silver,270370,2007,gas,True,gasoline,3.3,minivan,False,owned,front,9500.0,True,Минская обл.,5,2,False,True,True,False,False,False,False,False,False,True,8
Dodge,Grand Caravan,automatic,silver,334000,2000,gasoline,False,gasoline,3.3,minivan,False,owned,front,4899.0,True,Минская обл.,18,31,False,True,False,False,False,False,False,False,False,False,55
Dodge,Stratus,automatic,silver,289682,2001,gas,True,gasoline,2.4,sedan,False,owned,front,2500.0,False,Минская обл.,7,12,True,False,False,False,False,False,False,False,False,False,123
Dodge,Caliber,mechanical,silver,265000,2008,diesel,False,diesel,2.0,hatchback,False,owned,front,7500.0,False,Минская обл.,9,1,False,False,False,False,False,False,False,True,False,True,7
Dodge,Caravan,mechanical,blue,300000,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,700.0,False,Минская обл.,6,3,True,False,False,False,False,False,False,False,False,False,45
Dodge,Stratus,automatic,blue,240000,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,4000.0,True,Минская обл.,5,10,False,True,False,True,True,False,False,False,False,False,36
Dodge,Journey,automatic,black,246795,2009,gasoline,False,gasoline,2.4,minivan,False,owned,front,9000.0,False,Витебская обл.,5,2,False,True,True,False,False,False,False,True,True,False,70
Dodge,Caliber,automatic,silver,209215,2010,gasoline,False,gasoline,2.0,hatchback,False,owned,front,7500.0,False,Гродненская обл.,4,28,False,True,False,True,False,False,True,True,True,True,77
Dodge,Stratus,automatic,silver,292901,2004,gas,True,gasoline,2.4,sedan,False,owned,front,3999.0,True,Могилевская обл.,10,6,False,True,False,False,False,False,False,False,False,True,21
Dodge,Caravan,automatic,other,429014,2000,gas,True,gasoline,2.4,minivan,False,owned,front,2222.0,False,Минская обл.,5,17,False,True,False,False,False,False,False,False,False,False,82
Dodge,Avenger,automatic,black,157000,2008,gasoline,False,gasoline,2.4,sedan,False,owned,front,6650.0,False,Минская обл.,8,1,False,False,False,False,False,False,False,True,True,True,7
Dodge,Journey,mechanical,brown,186800,2010,gasoline,False,gasoline,2.4,minivan,False,owned,front,9200.0,False,Могилевская обл.,9,2,False,False,False,False,False,False,False,True,True,False,9
Dodge,Challenger,automatic,other,63000,2017,gasoline,False,gasoline,3.6,coupe,False,owned,rear,25500.0,False,Минская обл.,8,6,True,False,False,False,False,False,False,False,False,False,117
Dodge,Intrepid,automatic,other,15000,2001,gasoline,False,gasoline,2.7,sedan,False,owned,front,2200.0,True,Гомельская обл.,5,1,False,True,False,False,False,False,False,False,False,False,8
Dodge,Caliber,mechanical,red,149669,2008,gasoline,False,gasoline,1.8,hatchback,False,owned,front,6500.0,True,Витебская обл.,11,1,False,True,False,False,False,False,False,True,True,False,9
Dodge,Journey,automatic,silver,230000,2011,gasoline,False,gasoline,2.4,suv,False,owned,front,11500.0,True,Гомельская обл.,9,3,False,True,False,False,False,False,False,False,True,False,16
Dodge,Grand Caravan,automatic,other,340000,2004,gasoline,False,gasoline,3.3,minivan,False,owned,front,5600.0,False,Минская обл.,10,12,False,True,False,False,False,False,False,False,False,False,68
Dodge,Caravan,automatic,silver,134000,2005,gasoline,False,gasoline,2.4,minivan,False,owned,front,5299.0,True,Минская обл.,18,1,False,True,False,False,False,False,False,False,False,False,9
Dodge,Caravan,automatic,black,292200,2003,gasoline,False,gasoline,3.3,minivan,False,owned,front,5499.0,True,Минская обл.,18,43,False,True,False,False,False,False,False,False,False,False,69
Dodge,Caliber,automatic,grey,366287,2006,gasoline,False,gasoline,2.0,hatchback,False,owned,front,5300.0,False,Минская обл.,10,8,False,True,False,True,False,False,False,True,False,True,43
Dodge,Caravan,automatic,other,220000,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,2950.0,False,Витебская обл.,15,11,True,False,False,False,False,False,False,False,False,False,24
Dodge,Caliber,automatic,grey,313822,2007,gasoline,False,gasoline,2.0,universal,False,owned,front,6200.0,False,Минская обл.,16,9,False,True,False,True,False,False,False,False,True,False,91
Dodge,Stratus,automatic,grey,333333,2002,gasoline,False,gasoline,2.7,sedan,False,owned,front,3500.0,True,Гомельская обл.,1,23,False,True,False,False,True,False,False,False,False,True,85
Dodge,Caravan,automatic,silver,377000,2001,gasoline,False,gasoline,3.3,minivan,False,owned,front,5200.0,False,Минская обл.,10,21,False,True,False,True,True,False,False,False,True,True,117
Dodge,Caravan,automatic,white,422433,2004,gas,True,gasoline,3.3,minivan,False,owned,front,4000.0,False,Минская обл.,14,5,False,True,False,False,True,False,False,False,True,True,19
Dodge,Caravan,automatic,blue,200000,2002,gasoline,False,gasoline,3.8,minivan,False,owned,front,3500.0,True,Минская обл.,8,1,False,False,True,False,True,False,False,False,False,True,11
Dodge,Caravan,automatic,white,330000,2002,gasoline,False,gasoline,2.4,minivan,False,owned,front,2900.0,True,Минская обл.,8,103,True,False,False,False,False,False,False,False,False,False,238
Dodge,Neon,mechanical,blue,333333,1995,gasoline,False,gasoline,2.0,sedan,False,owned,front,400.0,True,Минская обл.,6,1,False,False,True,False,False,False,False,False,False,False,11
Dodge,Stratus,automatic,blue,231746,2002,gasoline,False,gasoline,2.4,sedan,False,owned,front,2300.0,True,Брестская обл.,7,2,False,True,False,False,True,False,False,False,True,True,14
Dodge,Avenger,automatic,black,167200,2007,gasoline,False,gasoline,2.4,sedan,False,owned,front,7799.0,True,Минская обл.,18,57,False,True,False,True,False,True,False,False,True,False,94
Dodge,Caliber,mechanical,black,298000,2006,diesel,False,diesel,2.0,suv,False,owned,front,7499.0,True,Минская обл.,17,32,True,False,False,False,False,False,False,False,False,False,55
Dodge,Caravan,automatic,silver,280000,2005,gasoline,False,gasoline,2.4,minivan,False,owned,front,4199.0,True,Минская обл.,15,5,False,True,False,False,False,False,False,False,False,False,16
Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,False,gasoline,3.3,minivan,False,owned,front,11699.0,True,Минская обл.,21,79,False,True,False,False,False,True,False,False,False,False,123
Dodge,Ram,automatic,orange,79000,2013,gasoline,False,gasoline,5.7,pickup,False,owned,all,24999.0,True,Минская обл.,15,1,False,True,True,True,False,False,True,False,True,True,11
Dodge,Grand Caravan,automatic,silver,292000,2007,gasoline,False,gasoline,3.3,minivan,False,owned,front,6450.0,True,Минская обл.,17,1,False,True,False,True,False,False,False,False,True,True,11
Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,False,gasoline,3.3,minivan,False,owned,front,11699.0,True,Минская обл.,21,77,False,True,False,False,False,True,False,False,False,False,123
Dodge,Stratus,automatic,blue,171000,2004,gas,True,gasoline,2.4,coupe,False,owned,front,3999.0,True,Минская обл.,17,30,False,True,False,False,False,False,False,False,False,True,55
Dodge,Grand Caravan,automatic,silver,535244,2006,gasoline,False,gasoline,3.3,minivan,False,owned,front,6199.0,True,Минская обл.,18,73,False,True,False,False,False,False,True,False,False,True,114
Dodge,Neon,automatic,silver,218000,2003,gasoline,False,gasoline,2.0,sedan,False,owned,front,2100.0,True,Минская обл.,7,21,False,False,False,False,False,False,False,False,True,True,63
Dodge,Stratus,automatic,silver,225308,2003,gasoline,False,gasoline,2.4,sedan,False,owned,front,2500.0,True,Минская обл.,4,1,False,True,False,False,False,True,False,False,False,False,12
Dodge,Caliber,automatic,white,118400,2010,gasoline,False,gasoline,2.0,hatchback,False,owned,front,9350.0,True,Минская обл.,17,35,False,True,False,False,False,False,False,False,False,True,63
Dodge,Grand Caravan,automatic,silver,434523,2002,gasoline,False,gasoline,3.3,minivan,False,owned,front,5400.0,True,Минская обл.,9,19,False,True,False,False,True,False,True,True,False,True,252
Dodge,Dart,automatic,red,81000,2013,gasoline,False,gasoline,1.4,sedan,False,owned,front,9500.0,False,Минская обл.,16,22,False,True,False,True,True,True,True,True,True,True,70
Dodge,Stratus,automatic,grey,164153,2005,gasoline,False,gasoline,2.4,sedan,False,owned,front,3300.0,False,Минская обл.,5,9,False,True,False,False,False,False,False,False,False,False,27
Dodge,Caravan,automatic,blue,220000,1999,gasoline,False,gasoline,2.4,minivan,False,owned,front,1300.0,True,Минская обл.,5,12,False,True,False,False,False,False,False,False,False,False,108
Dodge,Intrepid,automatic,other,317041,2000,gasoline,False,gasoline,2.7,sedan,False,owned,front,3000.0,True,Минская обл.,6,12,False,True,False,True,False,False,False,False,False,False,146
Dodge,Caliber,automatic,black,209215,2006,gasoline,False,gasoline,2.4,hatchback,False,owned,all,6150.0,False,Минская обл.,7,5,False,True,False,False,False,False,False,False,True,True,58
Dodge,Caravan,automatic,silver,287150,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,2500.0,False,Минская обл.,8,13,False,False,False,False,False,False,False,False,False,True,94
Dodge,Stratus,automatic,blue,320000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,1500.0,False,Минская обл.,13,30,False,True,False,False,False,False,False,False,False,False,80
Dodge,Journey,automatic,black,152000,2012,gasoline,False,gasoline,2.4,suv,False,owned,front,13500.0,False,Минская обл.,11,2,False,True,False,False,False,False,False,True,True,False,26
Dodge,Stratus,automatic,black,300000,1998,gasoline,False,gasoline,2.5,sedan,False,owned,front,1250.0,True,Минская обл.,7,5,True,False,False,False,False,False,False,False,False,False,26
Dodge,Journey,automatic,grey,115000,2008,gasoline,False,gasoline,3.5,suv,False,owned,all,9200.0,False,Минская обл.,9,1,False,True,True,False,False,False,False,True,True,True,15
Dodge,Neon,automatic,silver,240000,2003,gasoline,False,gasoline,2.0,sedan,False,owned,front,2900.0,False,Минская обл.,4,4,False,True,False,False,False,False,False,False,False,True,19
Dodge,Caravan,automatic,other,337962,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,2100.0,True,Минская обл.,5,1,True,False,False,False,False,False,False,False,False,False,16
Dodge,Neon,automatic,other,318650,2002,gasoline,False,gasoline,2.0,sedan,False,owned,front,2500.0,False,Гомельская обл.,8,3,False,True,False,False,False,False,False,False,False,False,58
Dodge,Caliber,automatic,black,187580,2008,gasoline,False,gasoline,2.0,hatchback,False,owned,front,5750.0,True,Витебская обл.,1,1,False,True,False,False,True,True,False,False,True,True,17
Dodge,Grand Caravan,automatic,green,350000,1996,gas,True,gasoline,2.4,minivan,False,owned,front,2400.0,False,Брестская обл.,11,5,False,False,True,False,False,False,False,False,False,True,69
Dodge,Stratus,automatic,grey,350000,1998,gas,True,gasoline,2.4,sedan,False,owned,front,1500.0,False,Гродненская обл.,2,2,False,False,False,False,False,False,False,False,False,True,19
Dodge,Caravan,automatic,green,623123,1998,gasoline,False,gasoline,2.4,minivan,False,owned,front,2000.0,False,Гродненская обл.,3,11,True,False,False,False,False,False,False,False,False,False,38
Dodge,Stealth,mechanical,black,30000,1992,gasoline,False,gasoline,3.5,coupe,False,owned,rear,7500.0,False,Минская обл.,10,1,False,False,True,False,True,True,False,False,False,True,18
Dodge,Caliber,automatic,white,120000,2009,gasoline,False,gasoline,2.0,hatchback,False,owned,front,6500.0,False,Могилевская обл.,4,1,False,True,False,True,False,False,False,False,True,False,19
Dodge,Caliber,automatic,other,386243,2007,gasoline,False,gasoline,2.0,suv,False,owned,front,6300.0,True,Минская обл.,9,21,False,True,False,False,False,False,False,False,False,True,164
Dodge,Caravan,automatic,blue,241402,2001,gas,True,gasoline,3.3,minivan,False,owned,front,3500.0,False,Витебская обл.,4,1,True,False,False,False,False,False,False,False,False,False,21
Dodge,Intrepid,automatic,blue,280000,2001,gas,True,gasoline,3.5,sedan,False,owned,front,3250.0,False,Минская обл.,5,4,False,True,False,False,True,True,False,False,True,False,57
Dodge,Stratus,automatic,silver,1000000,2004,gasoline,False,gasoline,2.4,coupe,False,owned,front,3300.0,True,Гомельская обл.,5,1,False,True,False,True,False,False,False,False,False,True,21
Dodge,1500,automatic,red,44500,2015,gasoline,False,gasoline,3.0,pickup,False,owned,all,35900.0,False,Минская обл.,12,5,False,True,True,True,False,False,True,True,True,False,117
Dodge,Caravan,automatic,blue,209215,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,3100.0,False,Гродненская обл.,6,6,False,True,False,False,False,False,False,False,False,True,50
Dodge,Intrepid,automatic,silver,347618,2000,gasoline,False,gasoline,2.7,sedan,False,owned,front,3100.0,True,Минская обл.,13,35,False,True,False,False,False,False,False,False,True,False,164
Dodge,Stratus,automatic,other,225308,2001,gasoline,False,gasoline,2.4,sedan,False,owned,front,2300.0,True,Минская обл.,11,1,False,True,False,False,False,False,False,False,False,False,23
Dodge,Grand Caravan,automatic,red,330000,2008,gasoline,False,gasoline,3.3,minivan,False,owned,front,11200.0,False,Минская обл.,30,10,False,True,False,False,False,False,False,False,True,False,51
Dodge,Stratus,automatic,other,307385,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,1850.0,False,Минская обл.,10,7,False,True,False,False,False,False,False,False,False,True,89
Dodge,1500,automatic,black,80467,2010,gas,True,gasoline,5.7,pickup,False,owned,all,20000.0,False,Могилевская обл.,7,20,False,True,False,False,False,False,False,False,False,True,101
Dodge,Intrepid,automatic,blue,383024,2000,gasoline,False,gasoline,2.7,sedan,False,owned,front,2500.0,False,Минская обл.,4,14,False,True,False,False,False,False,False,False,False,True,42
Dodge,Stratus,automatic,silver,270000,2001,gasoline,False,gasoline,2.4,sedan,False,owned,front,2700.0,True,Минская обл.,8,21,False,False,True,True,False,False,False,False,False,False,235
Dodge,Caravan,automatic,other,302000,2000,gasoline,False,gasoline,2.4,minivan,False,owned,front,948.5,True,Минская обл.,8,3,False,True,False,False,False,False,False,False,False,False,117
Dodge,Grand Caravan,automatic,green,250000,2001,gasoline,False,gasoline,3.3,minivan,False,owned,front,4200.0,False,Минская обл.,4,1,False,True,False,False,False,False,False,False,False,False,25
Dodge,Caravan,automatic,silver,200000,2005,gasoline,False,gasoline,2.4,minivan,False,owned,front,4700.0,False,Минская обл.,6,3,False,True,False,False,False,False,False,False,False,False,113
Dodge,Charger,automatic,grey,94000,2014,gasoline,False,gasoline,3.6,sedan,False,owned,rear,23900.0,True,Минская обл.,22,14,False,True,False,False,False,False,False,True,True,True,198
Dodge,Caravan,automatic,silver,225000,2001,gas,True,gasoline,3.8,minivan,False,owned,front,5686.24,False,Гомельская обл.,5,1,False,True,False,False,False,False,False,False,False,False,27
Dodge,Grand Caravan,automatic,silver,395000,2002,gasoline,False,gasoline,3.3,minivan,False,owned,front,5000.0,False,Минская обл.,11,10,False,True,False,False,False,False,False,False,False,False,186
Dodge,Grand Caravan,automatic,silver,257495,2008,gasoline,False,gasoline,3.3,minivan,False,owned,front,9650.0,True,Минская обл.,8,2,False,True,False,True,False,False,False,False,True,True,30
Dodge,Caravan,automatic,green,330000,1997,gasoline,False,gasoline,2.4,minivan,False,owned,front,2590.0,False,Брестская обл.,10,1,False,True,False,False,False,False,False,False,False,False,29
Dodge,Intrepid,automatic,other,289682,2001,gasoline,False,gasoline,2.7,sedan,False,owned,front,2200.0,True,Минская обл.,5,8,True,False,False,False,False,False,False,False,False,False,68
Dodge,Stratus,automatic,blue,327000,1998,gasoline,False,gasoline,2.5,sedan,False,owned,front,1900.0,True,Минская обл.,5,5,False,True,True,True,False,False,False,False,False,True,202
Dodge,Stratus,automatic,other,213413,2002,gasoline,False,gasoline,2.4,sedan,False,owned,front,2882.0,False,Минская обл.,7,2,False,True,False,False,False,False,False,False,False,False,34
Dodge,Stratus,automatic,grey,184900,1999,gasoline,False,gasoline,2.4,sedan,False,owned,front,1131.94,False,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,32
Dodge,Dart,automatic,red,117000,2012,gasoline,False,gasoline,2.0,sedan,False,owned,front,11200.0,False,Минская обл.,12,5,False,True,False,True,False,False,False,False,True,True,61
Dodge,Grand Caravan,automatic,other,257495,1998,gasoline,False,gasoline,3.0,minivan,False,owned,front,3000.0,False,Минская обл.,7,12,False,False,True,False,False,False,False,False,False,True,101
